sha256,voting_type,station_id,tambon,amphoe,changwat,constituency,polling_station,election_date,voters_registered,voters_present,ballots_allocated,ballots_used,ballots_valid,ballots_invalid,ballots_no_vote,ballots_remaining,total_votes,validation_passed,turnout_rate,valid_rate,invalid_rate,no_vote_rate
6c7f86676fedd26b8329784d7de803f103e595efc238f0dfd0e9d341e426d722,election_day,,นิคมพัฒนา,เมือง,ลำปาง,1,10,2026-02-28,251,183,240,188,164,13,11,52,164,True,0.7290836653386454,0.8961748633879781,0.07103825136612021,0.060109289617486336
7c53471b4871a21793095a2cb492521e2724f10263e372f7f97315985b78204c,election_day,,ปะเหล็ง,เมืองลำปาง,ลำปาง,1,2,2025-02-09,387,348,300,387,348,14,25,113,348,False,0.8992248062015504,1.0,0.040229885057471264,0.07183908045977011
8c522d04d9cdd3dce0eebedf81ede17d7002db0a6b510c40ae44b93dce935b30,election_day,,คลองคุ่ม,เมือง,ลำปาง,1,37,2026-02-28,559,344,520,344,319,6,19,176,319,False,0.6153846153846154,0.9273255813953488,0.01744186046511628,0.055232558139534885
15d674eaca1d5182cd5a262c7d200cc84a5b4d801fd94c4b2d55197bae0fbf4e,election_day,,สวนใหญ่,เมือง,ลำปาง,1,43,2026-02-08,360,267,360,267,240,3,21,96,240,False,0.7416666666666667,0.898876404494382,0.011235955056179775,0.07865168539325842
163d8bc732dd29d365df9c5be6097b7a584b23122abad2c972cd79e8c7949203,election_day,,เมืองขวาง,นางฉัตร,ลำปาง,1,4,2026-02-28,634,176,240,176,151,14,11,64,151,True,0.277602523659306,0.8579545454545454,0.07954545454545454,0.0625
277ef8bf9c304a9daa439aa555a7a5f80d1bb370c1caaf8e77335959b0dd5327,election_day,,ปุณฑาราม,เมือง,ลำปาง,1,3,2026-02-28,763,564,780,564,494,44,28,16,494,False,0.7391874180865007,0.875886524822695,0.07801418439716312,0.04964539007092199
39a2fd4a602590960760416ec85fd938cd7d137aeb680bb90ca3dd1d3b257890,advance,,,,ลำปาง,1,1,2026-02-28,0,0,760,760,730,2,28,0,730,False,,,,
49e8d3bac27be1addf0c402e191bf1e4ea6240cbd714ae478056091132350493,election_day,,เชิงทะเล,เมืองไทย,ลำปาง,1,17,2026-02-28,317,206,300,206,188,6,12,94,188,False,0.6498422712933754,0.912621359223301,0.02912621359223301,0.05825242718446602
b6b045fff18f8653256c2d43aeead038702515fa1bfdd92c4383c41b7f7e17af,election_day,,น้ำเน่า,เมือง,ลำปาง,1,42,2026-02-28,42,298,400,298,273,7,18,102,273,True,7.095238095238095,0.9161073825503355,0.02348993288590604,0.06040268456375839
cc929af275dabd5524d8089146088342e641ab78758187c86735e08070231e22,election_day,,ตำบลบ่อแห้ง,เมืองลำปาง,ลำปาง,1,15,2026-02-28,348,277,420,277,233,19,25,63,233,False,0.7959770114942529,0.8411552346570397,0.06859205776173286,0.09025270758122744
ce6c2f52d14e2ee85a81a959f00ea6d4a7c79eb2e36533f081f7d0cd23d8f4c0,election_day,,พลนาท,เมือง,ลำปาง,1,27,2026-02-28,487,318,440,318,299,6,13,122,299,False,0.6529774127310062,0.940251572327044,0.018867924528301886,0.040880503144654086
d0d276a5881e56195378ed805ae222aad4d4bbc5bbd2b8807b767fd13a31307b,election_day,,มิตรพัฒนา,เมือง,ลำปาง,1,9,2026-02-28,308,233,300,233,219,7,7,67,219,True,0.7564935064935064,0.9399141630901288,0.030042918454935622,0.030042918454935622
d0fd93307f79d2009d877e4c073a632f98ba86714214fe5beedacc3b493a9ec8,election_day,,สุขชัย,เมืองลำปาง,ลำปาง,1,54,2026-02-08,571,372,540,372,347,7,18,168,347,False,0.6514886164623468,0.9327956989247311,0.01881720430107527,0.04838709677419355
d1a36575a786ccd790044d64f554e2acfe68b5749975234930ebd32e21d81933,election_day,,พระบาท,เมือง,ลำปาง,1,58,2026-02-28,270,175,240,175,163,2,10,65,175,False,0.6481481481481481,0.9314285714285714,0.011428571428571429,0.05714285714285714
dc0da65e13f578deb9399173586791eb00767a712bf95f8583ea71905ea4830f,election_day,,ปังยาวอก,หัวล้านฯ,ลำปาง,1,5,2026-02-28,379,303,360,303,280,9,14,57,280,True,0.7994722955145118,0.9240924092409241,0.0297029702970297,0.0462046204620462
df061997468f61cf78fe87e11b10b1fde0cbe16837f60c288a804ce6b7ab80c3,election_day,,ตำบล/แขวง/เทศบาล 10490,อำเภอ/เขต เมืองฯ,ลำปาง,1,3,2024-02-08,365,250,300,250,250,11,9,50,270,False,0.684931506849315,1.0,0.044,0.036
f1d99e980b0a365d7524d41ff8fb5918511ee85b93a7b819898986a1d8419923,election_day,,ห้างฉัตร,ห้างฉัตร,ลำปาง,1,5,2026-02-04,706,489,650,489,438,21,30,771,438,True,0.6926345609065155,0.8957055214723927,0.04294478527607362,0.06134969325153374
4faa0d43b0b7b34ee7425a91a00074dd3847d879a543f773690b47ddcf4143a2,election_day,,บ้านเป้า,เมือง,ลำปาง,1,3,2026-02-08,476,342,460,342,315,8,19,118,315,False,0.7184873949579832,0.9210526315789473,0.023391812865497075,0.05555555555555555
54ad986c646bcf57122481890350057510ce1e6c8a963012e62a3d57b4acd744,election_day,,ปอยางคก,ห้างฉัตร,ลำปาง,1,3,2026-02-04,467,259,460,259,259,1,7,201,291,False,0.5546038543897216,1.0,0.003861003861003861,0.02702702702702703
558c7a00b454ea4c305b8b75e3aa77d633178c89611079cc3f6a3234361df534,election_day,,เชิงทะเล,ถลาง,ลำปาง,1,5,2026-02-28,470,324,440,324,290,13,21,116,290,False,0.6893617021276596,0.8950617283950617,0.040123456790123455,0.06481481481481481
586deaa6ef52fee3108931a68ca6570f7b8fee446e73221b15bdd45a9ea40454,election_day,,เชียงตาล,ปางนคร,ลำปาง,1,12,2026-02-28,20,163,220,163,139,13,11,57,139,True,8.15,0.852760736196319,0.07975460122699386,0.06748466257668712
5b135fd5e24b8d281c8484f4fa236c98cbac67aac906b0a9017ab34936e872f6,election_day,,มูลค่าเพิ่ม,เมืองพัฒนา,ลำปาง,1,4,2026-02-28,300,233,290,233,206,13,14,67,206,False,0.7766666666666666,0.8841201716738197,0.055793991416309016,0.060085836909871244
6017e3d5728c46a5056fe8bee92610aef209e73e6b0fa006e982366240696454,election_day,,ม้านเป้า,เม็ด,ลำปาง,1,2,2024-02-08,690,517,660,486,486,447,37,143,486,False,0.7492753623188406,0.9400386847195358,0.8646034816247582,0.07156673114119923
660c164a1cd44756f55f8a5f72118c5e6d15988169b89704dbaf2db93de63a07,election_day,,อ่อนนุ่ม,ห้างฉัตร,ลำปาง,1,5,2026-02-28,697,481,660,481,433,29,19,147,433,False,0.6901004304160688,0.9002079002079002,0.060291060291060294,0.0395010395010395
6d893080c4f03d2bf47c1f8587283001c16c3e0d8378d85180b11d6358b07022,election_day,,หัวมูลค่า,เมืองฯ,ลำปาง,1,4,2026-02-08,395,270,380,271,267,12,12,297,267,False,0.6835443037974683,0.9888888888888889,0.044444444444444446,0.044444444444444446
76917851712e75be04a94cc74c6fc61340079f9053797d65e76f2ccea41a627c,election_day,,ทุ่งฝาย,เพื่อ,ลำปาง,1,9,2026-02-28,411,305,400,305,271,17,17,95,271,True,0.7420924574209246,0.8885245901639345,0.05573770491803279,0.05573770491803279
7ef0da48f7892624ac0519baf8dc5db75807377fd92134a3c3910b574640b8f6,election_day,,เวียงเหนือ,เมืองลำปาง,ลำปาง,1,1,2026-02-08,478,265,400,265,260,5,20,115,260,False,0.5543933054393305,0.9811320754716981,0.018867924528301886,0.07547169811320754
017e407e54aeef30e3b729e9d86d0b1faa90f573ed843fee71bf7fca9076fe4b,election_day,,ป่าเปา,น้ำปาปาง,ลำปาง,1,1,2026-02-28,546,408,520,408,380,9,19,112,380,False,0.7472527472527473,0.9313725490196079,0.022058823529411766,0.04656862745098039
0fa050cff60539a7f7ec4d5d6b899ad529d3af29973040bcff4552c132549daa,election_day,,ห้างฉัตร,หัวหน้าจังหวัด,ลำปาง,1,9,2026-02-08,284,186,280,186,163,10,13,74,163,False,0.6549295774647887,0.8763440860215054,0.053763440860215055,0.06989247311827956
2ab1459231cb0d303f4c27214d89994b763d6da481bcc3a47b80570cdccd07e6,election_day,,ถลาง,เมือง,ลำปาง,1,53,2026-02-28,371,216,340,216,201,8,7,124,201,True,0.5822102425876011,0.9305555555555556,0.037037037037037035,0.032407407407407406
371498078a21654a7df8224e56f03ae5fb2f62ef1e64a3ae7d7928d06efcfc8f,election_day,,นำมากล,หัวมิตร,ลำปาง,1,9,2025-02-03,341,263,340,263,235,14,14,77,235,False,0.7712609970674487,0.8935361216730038,0.053231939163498096,0.053231939163498096
3789fe69af02b1e8e55e3f516674a4ecb82ea8572184cc287096ab24d79f39af,advance,,,,ลำปาง,1,1,2026-02-28,0,0,760,760,724,2,34,0,724,False,,,,
40210972494ddce17aa3f8e89da16204e9b2496e7af98d2d4889c93a61503a43,election_day,,ป้อมฮ่อง,เมือง,ลำปาง,1,17,2026-02-28,521,415,500,415,375,375,27,85,375,False,0.7965451055662188,0.9036144578313253,0.9036144578313253,0.06506024096385542
428870e01e2467dd2e7af6535874cb41190271cf2582e7ddf1afad8a242fdbf3,election_day,,หัวเวียง,เมือง,ลำปาง,1,21,2026-02-28,405,243,360,243,228,4,11,117,228,True,0.6,0.9382716049382716,0.01646090534979424,0.04526748971193416
aa82a2d42774351f1cba11fc60c7e571fba0fa92e224dbe7cc7dcfa67f950435,election_day,,เมืองพิมล,กำแพงเพชร,ลำปาง,1,1,2024-02-08,672,436,640,436,397,39,12,204,397,False,0.6488095238095238,0.9105504587155964,0.08944954128440367,0.027522935779816515
abdc44f09f988fb3757ea78464500146cf663fd223f94cfd4b6d0f25930b90bd,election_day,,เวียงเหนือ,เมืองลำปาง,ลำปาง,1,12,2026-02-08,418,290,380,290,263,14,13,20,267,False,0.69377990430622,0.906896551724138,0.04827586206896552,0.04482758620689655
af90de34d87d7d49ccb9ae74cf1e70053b16ad112653a8b2f694c4211315e484,election_day,,สบคีย,เมือง,ลำปาง,1,40,2026-02-08,615,720,580,420,389,5,26,160,389,True,1.170731707317073,0.5402777777777777,0.006944444444444444,0.03611111111111111
b51359796f2db407ef021ab13cd3752f01d6973d478084a2bd49065a848dde12,election_day,,หนองคาย,เมืองลำปาง,ลำปาง,1,2,2026-02-08,487,328,460,328,309,5,24,132,309,False,0.6735112936344969,0.9420731707317073,0.01524390243902439,0.07317073170731707
c2b81bcbbc2447a918060f7329a968ca18c6d1abaed5edb87f8147c1029598dc,election_day,,หัวล่างค้าง,ห้ามจักร,ลำปาง,1,4,2026-02-28,354,473,620,473,470,36,40,147,408,False,1.3361581920903955,0.9936575052854123,0.07610993657505286,0.08456659619450317
ca376088ea0f01ab065a87c01b80a0dc4fd01cf31920e95935f5f3bc219ad875,election_day,,เชิงทะเล,ถลาง,ลำปาง,1,1,2026-02-28,503,301,500,301,338,16,16,139,338,False,0.5984095427435387,1.1229235880398671,0.053156146179401995,0.053156146179401995
d704962234b196a129b2db64f081f7edb2b120e693c2a45a72c8a7e6798e5f18,election_day,,แก้วเจียจ่า,เมือง,ลำปาง,1,19,2026-02-28,508,306,460,306,289,138,138,154,289,False,0.6023622047244095,0.9444444444444444,0.45098039215686275,0.45098039215686275
ed11955ebb41a61387bea1dbe307659ae52fd3a5d3e49e3928df7a63db6ba2c2,election_day,,ธมภู (ทน.ป.),เมือง,ลำปาง,1,75,2026-02-28,322,233,300,299,208,8,17,67,208,False,0.7236024844720497,0.8927038626609443,0.034334763948497854,0.07296137339055794
fd6dfbcc8bc97132a8e9122d7653e0c24fc7394e117e759ba0e7bc83fd47a4d8,election_day,,มานค่า,เมือง,ลำปาง,1,7,2026-02-28,640,397,640,397,366,25,6,243,366,True,0.6203125,0.9219143576826196,0.06297229219143577,0.015113350125944584
4cf43ebce0b42f0faeb63049a7f4f9bac23ba3de432ae2edb075ef345ff5492c,election_day,,ปุณฑารามฯ,เมืองลำปาง,ลำปาง,1,2,2026-02-28,589,410,580,410,410,35,35,170,410,False,0.6960950764006791,1.0,0.08536585365853659,0.08536585365853659
4d85d62b548cec0226c925edb2726a57b8ccf43fb40c563230aee6ec59261606,election_day,,วอแก้ว,หัวเมือง,ลำปาง,1,2,2026-02-28,340,245,340,245,229,10,2,95,229,False,0.7205882352941176,0.9346938775510204,0.04081632653061224,0.00816326530612245
71a158eb5cd1e925ff8b5a4e8dd3818478c7a9e54b211e6986aaa017c26bc973,election_day,,ต้นคร้อย,เมือง,ลำปาง,1,14,2026-02-28,415,264,420,264,233,13,18,156,233,False,0.636144578313253,0.8825757575757576,0.04924242424242424,0.06818181818181818
7547ae5d03536aef9f2b6b8ca0e40ef77b830d0adb4c99f949a0259e92e017f5,election_day,,ห้างฉัตร,ห้างฉัตร,ลำปาง,1,2,2026-02-28,480,345,480,345,320,11,14,135,320,False,0.71875,0.927536231884058,0.03188405797101449,0.04057971014492753
7fcf866f43d120a139cd576ac83c07852bd9f8a92a3c9d52e756d6df55d7058b,election_day,,เก็บมาแล้ว,เลขที่ 407,ลำปาง,1,3,2026-02-08,504,338,480,338,288,31,19,142,288,False,0.6706349206349206,0.8520710059171598,0.09171597633136094,0.05621301775147929
908c9b0eb3a486984c088cca602916b0a2047d7e062b7124fde60d22c45aeefe,election_day,,ห้างฉัตร,หัวเมือง,ลำปาง,1,4,2026-02-28,30,67,840,637,572,31,34,203,572,True,2.2333333333333334,8.537313432835822,0.4626865671641791,0.5074626865671642
91bab61a6f454f143bd3606de41167892712381723e632c8bf17daa6667a6ece,election_day,,มาน้ำ เชื้อม,เมือง,ลำปาง,1,7,2024-02-08,381,268,360,268,244,17,7,92,244,False,0.7034120734908137,0.9104477611940298,0.06343283582089553,0.026119402985074626
925b99b97c8d07f170c9764968c83e7087315c8e857170b23e2ee91e46d82893,election_day,,บางคล้า,ห้างฉัตร,ลำปาง,1,15,2026-02-28,200,156,200,147,147,4,44,10,147,False,0.78,0.9423076923076923,0.02564102564102564,0.28205128205128205
188b235462977ae32ee4e62b12a1ed03d1047ac11be4d21840b036085d378032,election_day,,สามย่าน,เมือง,ลำปาง,1,41,2026-02-04,464,383,440,383,294,16,13,17,294,False,0.8254310344827587,0.7676240208877284,0.04177545691906005,0.033942558746736295
1af445cfda43aeb00b1126ddfda35e7e3c623e6f67b26c312c83def7507ad036,election_day,,คันธรชัย,เมือง,ลำปาง,1,11,2026-02-28,707,548,680,548,469,39,40,132,528,False,0.7751060820367751,0.8558394160583942,0.07116788321167883,0.072992700729927
36c8122012e366f9ef0e8c7b7d6e99eddc14d47d31df9a437f5288378fe5c64d,election_day,,มานตา,เมือง,ลำปาง,1,2,2026-02-28,648,514,660,514,480,21,13,146,480,True,0.7932098765432098,0.933852140077821,0.04085603112840467,0.02529182879377432
3a398a269aea36000a976d9a47f6584f2e9a54690c55ff0df63a42d46851775b,election_day,,นครลำปาง,เมือง,ลำปาง,1,31,2026-02-28,742,460,660,460,425,6,28,200,425,False,0.6199460916442049,0.9239130434782609,0.013043478260869565,0.06086956521739131
9a627c19a84bc713296a4d304ee902ff3c54107ddc383a0b58d8abc67b5b2678,election_day,,เวียงเหนือ,เมืองลำปาง,ลำปาง,1,4,2026-02-07,471,312,440,312,279,18,15,128,279,False,0.6624203821656051,0.8942307692307693,0.057692307692307696,0.04807692307692308
a70e8dfe6db1e7552be767accc81de873317832d058b2ce2b17d10aafc23826b,election_day,,พะยูมา,เมือง,ลำปาง,1,59,2026-02-28,499,316,440,316,293,4,19,124,293,True,0.6332665330661322,0.9272151898734177,0.012658227848101266,0.060126582278481014
baf0ed3e20a8d225d0af5c89890cb44004232436fec926d171a80f80c9aef8c7,election_day,,เมือง,เพ็ญฯ,ลำปาง,1,80,2026-02-28,465,298,420,298,267,34,29,122,7298,False,0.6408602150537634,0.8959731543624161,0.11409395973154363,0.09731543624161074
c463128bf9261417d9dc86d0d486d594d8229bce9829d8fa63b85318d132a48c,election_day,,แฟล้น,ห้างฉัตร,ลำปาง,1,8,2026-02-28,270,151,180,151,136,5,10,29,136,True,0.5592592592592592,0.9006622516556292,0.033112582781456956,0.06622516556291391
c5eec8b2a483a123667252dd62025f9b0fe19ff1fa054c8269d14e52618fac35,election_day,,บางเมตตา,ป้อมปราบ,ลำปาง,1,8,2026-02-28,370,470,620,470,470,30,13,150,427,False,1.2702702702702702,1.0,0.06382978723404255,0.027659574468085105
cdb45baa56078ed7bacb4ae64c8835211578eb2ebf61b3f5aeacbc1561bcc910,election_day,,บ้านเป้า,เมือง,ลำปาง,1,10,2026-02-08,211,157,200,139,141,6,4,49,149,False,0.7440758293838863,0.8980891719745223,0.03821656050955414,0.025477707006369428
d1c281c88f6cd4384b4bac85d6a96a4bd6c6d03b9a2e693a81878bb995dae648,election_day,,หมู่ที่ 5,อำเภอ/เขต กำแพงเพชร,ลำปาง,1,7,2026-02-28,790,571,730,571,505,24,24,206,505,False,0.7227848101265822,0.8844133099824869,0.04203152364273205,0.04203152364273205
d486ff7d22bb93608fb890bdd2990c60c8ac4851da3016c565590159616a84db,election_day,,เวียงเหนือ,เมือง,ลำปาง,1,1,2026-02-08,536,587,540,337,357,11,19,153,357,False,1.0951492537313432,0.6081771720613288,0.018739352640545145,0.03236797274275979
d66c6a5e546280231950978436195497af680eb23efff74043c1cba0503eb1f7,election_day,,สิคมพัฒนา,เชียง,ลำปาง,1,3,2026-02-28,441,297,440,297,267,10,16,147,267,False,0.673469387755102,0.898989898989899,0.03367003367003367,0.05387205387205387
eeb063034bc8efb29ddb3563b25f7793e95d3fc27f54e11f7ebed7382c3e176b,election_day,,มังยางคก,หัวเสียง,ลำปาง,1,2,2026-02-28,30,392,800,592,519,40,33,208,519,False,13.066666666666666,1.3239795918367347,0.10204081632653061,0.08418367346938775
780c19451214886aa99b143fe44d4dbd3a7874e84894816ad8d955c198fcb695,election_day,,บ้านเมือง,เมือง,ลำปาง,1,16,2026-02-08,630,448,600,448,413,33,0,12,413,False,0.7111111111111111,0.921875,0.07366071428571429,0.0
910dfecc27ab4908868fb6525c916db8ff980fd27615b2355ad8f307fd489a18,election_day,,หัวเวียง,เมือง,ลำปาง,1,5,2026-02-28,303,181,280,181,162,5,14,99,162,False,0.5973597359735974,0.8950276243093923,0.027624309392265192,0.07734806629834254
93b213013fea59f1eef21dd04468a2537f58e7d6b0aec1fd5f136c681ae9a661,election_day,,สมเด็จ,เมือง,ลำปาง,1,39,2024-02-08,692,429,620,429,391,11,27,191,391,False,0.619942196531792,0.9114219114219114,0.02564102564102564,0.06293706293706294
026bc520371aa02d8850f4591fc02f918e074dcb52bbbcfccf3c2b329cea3b0d,election_day,,3 ป้อมสร้าง,เมืองลำปาง,ลำปาง,1,8,2026-02-08,607,463,600,463,401,19,43,137,401,False,0.7627677100494233,0.8660907127429806,0.04103671706263499,0.09287257019438445
10399e1dd410b6703e120e2e7f13dbb631faf0b96ab65a51c64a1dd4c006a193,election_day,,สำโรงซ้าย,เมืองลำปาง,ลำปาง,1,3,2026-02-28,660,459,620,459,382,73,48,161,386,False,0.6954545454545454,0.8322440087145969,0.15904139433551198,0.10457516339869281
1562c75d5e8fe43b1a13fabfb73108b2c6565b7cd8857c4f075e1857af4f9375,election_day,,แม่สัน,หัวพิตร,ลำปาง,1,7,2026-02-04,360,254,360,254,231,26,23,106,231,False,0.7055555555555556,0.9094488188976378,0.10236220472440945,0.09055118110236221
3c35738e18f3971a73a0533f74a7df692a4cf62058fe603baa45650a399ecc3a,election_day,,หนองหล่อ,ห้างฉัตร,ลำปาง,1,9,2026-02-28,430,319,410,319,295,21,0,121,295,False,0.7418604651162791,0.9247648902821317,0.06583072100313479,0.0
4064223b3de1c88a2ef6ff0b9a30611913da07af9cb915d46f8879435b522b87,election_day,,เชียงเหนียว,เมือง,ลำปาง,1,5,2026-02-28,397,252,360,252,247,7,18,108,247,False,0.6347607052896725,0.9801587301587301,0.027777777777777776,0.07142857142857142
ae32d48e0074c0e8addaa714ea76ea4ed412a906bd832694b4febf2e56cd4ad7,election_day,,ป้อมแพลงคลอง,เมือง,ลำปาง,1,2,2026-02-28,538,402,500,402,373,12,17,98,373,True,0.7472118959107806,0.927860696517413,0.029850746268656716,0.04228855721393035
b2bef7403617e51cc16b17b267bccd34b7d0d411408080fef474b2169a04d5d8,election_day,,คำมล,ห้างฉัตร,ลำปาง,1,5,2026-02-28,70,512,700,512,463,37,12,188,463,True,7.314285714285714,0.904296875,0.072265625,0.0234375
c23969de3763646f3d19207798722f8218f20339711c21b41b8fce172e1e15b4,advance,,โรงเรียน เหรียญดุษฎี กิตติฯ,เขตเลือกตั้งที่ 1,ลำปาง,1,1,2026-02-28,88,68,88,68,68,7,3,15,68,False,0.7727272727272727,1.0,0.10294117647058823,0.04411764705882353
df768f9a55becfbfaf25f0daebf359568f0a0c94fb7daa02703e777fa6b70949,election_day,,บางนาดำ,บางเขน,ลำปาง,1,90,2026-02-28,474,365,460,365,334,18,13,95,334,False,0.770042194092827,0.915068493150685,0.049315068493150684,0.03561643835616438
e17952d73003b9abf574e8a16458736dfab43d575e8f2b256317834ea485bad3,election_day,,ม้านเน้า,เมือง,ลำปาง,1,5,2026-02-28,701,524,660,524,426,98,98,156,426,False,0.7475035663338089,0.8129770992366412,0.18702290076335878,0.18702290076335878
ee12d2aa4cceb771d0b7a80a8115a279ebde54021dd81a89880fdb6aac3e6998,election_day,,แพ่งิม,มัณฑารา,ลำปาง,1,9,2026-02-28,468,372,440,372,333,208,13,69,333,False,0.7948717948717948,0.8951612903225806,0.5591397849462365,0.03494623655913978
f6c2c4cc81635d42ee2d8ff4b0de09b54e161bedfdf5bea6432f0fd50e9e902b,election_day,,หัวเรียง,เมือง,ลำปาง,1,27,2026-02-28,353,329,360,329,317,37,48,31,320,False,0.9320113314447592,0.9635258358662614,0.11246200607902736,0.1458966565349544
7858339e0c53929496e2f002584eb3593946238d0ac729e02bcbc326a64ad1ff,election_day,,ม้านา,เมืองลำปาง,ลำปาง,1,7,2026-02-04,20,17,200,178,163,7,8,62,163,False,0.85,9.588235294117647,0.4117647058823529,0.47058823529411764
941c14853485f8105c4f37545d4cd88645455b8b9eb3c96d2ed925dbaa8b1a22,election_day,,นฤนาคพัฒนา,เมือง,ลำปาง,1,5,2026-02-28,427,300,400,300,278,15,7,100,278,False,0.702576112412178,0.9266666666666666,0.05,0.023333333333333334
0ff5bea2d1227b1a4c43922f145845f040516359321ce8e6fa733e022c197400,election_day,,ทุ่งฝาย,,ลำปาง,1,3,2026-02-28,579,409,560,409,346,39,24,151,346,False,0.7063903281519862,0.8459657701711492,0.09535452322738386,0.05867970660146699
1545296537816b1b23074f2fabb67f1def78e05c59e64d2c7144d988629eaf03,election_day,,ตำบล/แขวง/เทศบาล 20,อำเภอ/เขต หัวเมืองฯ,ลำปาง,1,3,2025-02-08,4,5,760,530,570,99,15,182,570,False,1.25,114.0,19.8,3.0
9f68378bbc0a1b47c3b7516d66d35d4113afe10a733d6e6ca8ea5694e115ac07,election_day,,บ้านเชื่อม,เมือง,ลำปาง,1,5,2026-02-08,360,271,340,271,252,11,8,69,252,True,0.7527777777777778,0.9298892988929889,0.04059040590405904,0.02952029520295203
a5cd7c04e03a5014489d103c0a19cebf30c62cdcd90ec875360a6fd3be9e6ced,election_day,,เชิงทะเล,ถลาง,ลำปาง,1,8,2026-02-28,350,486,640,486,486,272,18,154,437,False,1.3885714285714286,1.0,0.5596707818930041,0.037037037037037035
b090919d1850f64b1d14fc661b7ebf3348b952f5cf0edaaf0e64449c942613c0,election_day,,เมืองยาง,ห้างฉัตร,ลำปาง,1,13,2026-02-28,480,352,480,352,320,9,12,23,320,False,0.7333333333333333,0.9090909090909091,0.02556818181818182,0.03409090909090909
b0edf5986081b865306b8ea5766fd5d252b4e029c520d8f792e26404ad24c81c,election_day,,นิคมพัฒนา,เมือง,ลำปาง,1,4,2026-02-28,27,216,260,216,202,4,10,44,202,True,8.0,0.9351851851851852,0.018518518518518517,0.046296296296296294
b710a1ffb44d72d3832c7fb67b7f2596e4a91082308d7fab15e2bd84f692b3fe,advance,,,,ลำปาง,1,9,2024-02-08,0,0,320,740,740,9,19,0,740,False,,,,
b9440919dbdda86c4f12ae51af871557a7d92c2e6f9a621e185512a28ee81fb7,election_day,,นิคมอุตสาหกรรม,เมือง,ลำปาง,1,6,2026-02-28,295,238,300,238,221,8,9,62,221,False,0.8067796610169492,0.9285714285714286,0.03361344537815126,0.037815126050420166
c552241d35749c0a83bc7086ace468f0d9a5ac2be869df8ddfa70c9a9620781e,election_day,,บ้านเอื้อม,เมือง,ลำปาง,1,12,2026-02-08,437,343,420,343,295,29,19,77,295,True,0.7848970251716247,0.8600583090379009,0.08454810495626822,0.05539358600583091
c7bee79332680f699f3d6971b8e087e6024ba3d8016e9fc392bd0f2b25c3d3e2,election_day,,แม่สน,หัวเมือง,ลำปาง,1,3,2020-02-06,475,347,460,347,306,16,113,25,306,False,0.7305263157894737,0.8818443804034583,0.04610951008645533,0.3256484149855908
cc5820164f37a04be1fff117c230e504938139ac0c017f0455104bc106f34c4a,election_day,,บ้านข้า,เมือง,ลำปาง,1,9,2026-02-28,405,306,380,306,279,12,15,74,279,True,0.7555555555555555,0.9117647058823529,0.0392156862745098,0.049019607843137254
d2384a2bd33652e80105c2c562e01f22950755d97af08a268ee208aa5a248fd3,election_day,,เมืองยาว,สำนักงานเขตเลือกตั้งที่ 1,ลำปาง,1,1,2026-02-28,400,333,400,333,300,22,11,67,300,False,0.8325,0.9009009009009009,0.06606606606606606,0.03303303303303303
d2554d345b7834f5866c4e4ac426604e702eefad1eef23f2c0c7023078949d9b,election_day,,ท่างาย,เมืองลำปาง,ลำปาง,1,11,2026-02-28,500,356,500,356,304,307,26,144,304,False,0.712,0.8539325842696629,0.8623595505617978,0.07303370786516854
dc48937e7fc6f88daa28f8f03e0d9bc7f39c1993d1b3186b5d687db010378b37,election_day,,ถนนจรเข้,อำเภอ/เขต,ลำปาง,1,9,2026-02-28,47,39,420,319,32,287,287,9,32,False,0.8297872340425532,0.8205128205128205,7.358974358974359,7.358974358974359
ef95b5691b49a52ddd822d17261a0d9b29fc87ad9a7e7cc194cfa8bebef1b2de,election_day,,ห้องเรียง,เมือง,ลำปาง,1,20,2026-02-08,469,281,420,281,271,2,8,139,271,True,0.5991471215351812,0.9644128113879004,0.0071174377224199285,0.028469750889679714
f010921edd2a84c89a15532c3eaedf481b2bc448eb387e93077ba20dccc85370,election_day,,เชียงใหม่,เมือง,ลำปาง,1,16,2026-02-28,350,352,500,357,316,12,24,148,316,False,1.0057142857142858,0.8977272727272727,0.03409090909090909,0.06818181818181818
f33f08b62801ce934207590082c80dc4b453898745d8c3462dbc8681af79e810,election_day,,พระบาท,เมือง,ลำปาง,1,25,2026-02-28,573,364,520,364,325,326,15,156,325,False,0.6352530541012217,0.8928571428571429,0.8956043956043956,0.04120879120879121
514d6a5522c08c46da4fc626663fa0a377cf690362c52d19c68c03f8215310b5,election_day,,สมคุย,เมือง,ลำปาง,1,49,2026-02-28,526,347,480,344,307,19,18,136,307,True,0.6596958174904943,0.8847262247838616,0.05475504322766571,0.05187319884726225
58cf715b1ebf4a2715bc45296891bda8b230835ab2b8aa1eca966117580330ca,election_day,,ปะเหลียนอง อ่าเก้อ,เมือง,ลำปาง,1,10,2026-02-28,696,443,660,443,443,28,25,217,443,False,0.6364942528735632,1.0,0.06320541760722348,0.056433408577878104
65c410a07494decd3a70d7b7036f193afb37dec6bc0d521f64eb1dfe0c171e0d,election_day,,บ้านค่า,เพื่องคำแปลง,ลำปาง,1,4,2026-02-04,359,700,340,250,234,9,7,90,234,False,1.9498607242339834,0.3342857142857143,0.012857142857142857,0.01
